 ID,PARAM,Date,Flow,SYM
08LE021,1,1977/08/23,0.714,
08LE021,1,1977/08/24,0.923,
08LE021,1,1977/08/25,0.934,
08LE021,1,1977/08/26,0.954,
08LE021,1,1977/08/27,1.09,
08LE021,1,1977/08/28,1.09,
08LE021,1,1977/08/29,1.27,
08LE021,1,1977/08/30,1.3,
08LE021,1,1977/08/31,1.28,
08LE021,1,1977/09/01,1.25,
08LE021,1,1977/09/02,1.22,
08LE021,1,1977/09/03,1.28,
08LE021,1,1977/09/04,1.29,
08LE021,1,1977/09/05,1.28,
08LE021,1,1977/09/06,1.21,
08LE021,1,1977/09/07,1.18,
08LE021,1,1977/09/08,1.2,
08LE021,1,1977/09/09,1.19,
08LE021,1,1977/09/10,1.16,
08LE021,1,1977/09/11,1.15,
08LE021,1,1977/09/12,1.14,
08LE021,1,1977/09/13,1.13,
08LE021,1,1977/09/14,1.07,
08LE021,1,1977/09/15,1.1,
08LE021,1,1977/09/16,1.12,
08LE021,1,1977/09/17,1.15,
08LE021,1,1977/09/18,1.15,
08LE021,1,1977/09/19,1.23,
08LE021,1,1977/09/20,1.34,
08LE021,1,1977/09/21,1.4,
08LE021,1,1977/09/22,1.39,
08LE021,1,1977/09/23,1.4,
08LE021,1,1977/09/24,1.76,
08LE021,1,1977/09/25,1.83,
08LE021,1,1977/09/26,1.63,
08LE021,1,1977/09/27,1.52,
08LE021,1,1977/09/28,1.43,
08LE021,1,1977/09/29,1.38,
08LE021,1,1977/09/30,1.32,
08LE021,1,1977/10/01,1.28,
08LE021,1,1977/10/02,1.25,
08LE021,1,1977/10/03,1.26,
08LE021,1,1977/10/04,1.25,
08LE021,1,1977/10/05,1.27,
08LE021,1,1977/10/06,1.27,
08LE021,1,1977/10/07,1.28,
08LE021,1,1977/10/08,1.27,
08LE021,1,1977/10/09,1.32,
08LE021,1,1977/10/10,1.33,
08LE021,1,1977/10/11,1.3,
08LE021,1,1977/10/12,1.31,
08LE021,1,1977/10/13,1.35,
08LE021,1,1977/10/14,1.35,
08LE021,1,1977/10/15,1.35,
08LE021,1,1977/10/16,1.34,
08LE021,1,1977/10/17,1.29,
08LE021,1,1977/10/18,1.29,
08LE021,1,1977/10/19,1.29,
08LE021,1,1977/10/20,1.28,
08LE021,1,1977/10/21,1.27,
08LE021,1,1977/10/22,1.26,
08LE021,1,1977/10/23,1.25,
08LE021,1,1977/10/24,1.26,
08LE021,1,1977/10/25,1.27,
08LE021,1,1977/10/26,1.27,
08LE021,1,1977/10/27,1.26,
08LE021,1,1977/10/28,1.26,
08LE021,1,1977/10/29,1.33,
08LE021,1,1977/10/30,1.4,
08LE021,1,1977/10/31,1.49,
08LE021,1,1977/11/01,1.62,
08LE021,1,1977/11/02,1.68,
08LE021,1,1977/11/03,1.55,
08LE021,1,1977/11/04,1.45,
08LE021,1,1977/11/05,1.46,
08LE021,1,1977/11/06,1.48,
08LE021,1,1977/11/07,1.52,
08LE021,1,1977/11/08,1.53,
08LE021,1,1977/11/09,1.52,
08LE021,1,1977/11/10,1.56,
08LE021,1,1977/11/11,1.6,
08LE021,1,1977/11/12,1.6,
08LE021,1,1977/11/13,1.57,
08LE021,1,1977/11/14,1.53,
08LE021,1,1977/11/15,1.51,
08LE021,1,1977/11/16,1.49,
08LE021,1,1977/11/17,1.47,
08LE021,1,1977/11/18,1.43,
08LE021,1,1977/11/19,1.36,B
08LE021,1,1977/11/20,1.25,B
08LE021,1,1977/11/21,1.19,B
08LE021,1,1977/11/22,1.36,B
08LE021,1,1977/11/23,1.42,B
08LE021,1,1977/11/24,1.53,B
08LE021,1,1977/11/25,1.56,B
08LE021,1,1977/11/26,1.54,B
08LE021,1,1977/11/27,1.53,B
08LE021,1,1977/11/28,1.59,B
08LE021,1,1977/11/29,1.74,B
08LE021,1,1977/11/30,1.74,B
08LE021,1,1977/12/01,1.6,B
08LE021,1,1977/12/02,1.56,B
08LE021,1,1977/12/03,1.42,B
08LE021,1,1977/12/04,1.25,B
08LE021,1,1977/12/05,1.3,B
08LE021,1,1977/12/06,1.36,B
08LE021,1,1977/12/07,1.42,B
08LE021,1,1977/12/08,1.3,B
08LE021,1,1977/12/09,1.19,B
08LE021,1,1977/12/10,1.13,B
08LE021,1,1977/12/11,1.36,B
08LE021,1,1977/12/12,1.53,B
08LE021,1,1977/12/13,1.64,B
08LE021,1,1977/12/14,1.78,B
08LE021,1,1977/12/15,1.93,B
08LE021,1,1977/12/16,2.01,B
08LE021,1,1977/12/17,1.98,B
08LE021,1,1977/12/18,1.84,B
08LE021,1,1977/12/19,1.61,B
08LE021,1,1977/12/20,1.55,B
08LE021,1,1977/12/21,1.42,B
08LE021,1,1977/12/22,1.3,B
08LE021,1,1977/12/23,1.27,B
08LE021,1,1977/12/24,1.22,B
08LE021,1,1977/12/25,1.05,B
08LE021,1,1977/12/26,0.793,B
08LE021,1,1977/12/27,0.821,B
08LE021,1,1977/12/28,0.85,B
08LE021,1,1977/12/29,0.864,B
08LE021,1,1977/12/30,0.878,B
08LE021,1,1977/12/31,0.892,B
08LE021,1,1978/01/01,0.892,B
08LE021,1,1978/01/02,0.92,B
08LE021,1,1978/01/03,0.963,B
08LE021,1,1978/01/04,1.08,B
08LE021,1,1978/01/05,1.19,B
08LE021,1,1978/01/06,1.42,B
08LE021,1,1978/01/07,1.64,B
08LE021,1,1978/01/08,1.87,B
08LE021,1,1978/01/09,1.98,B
08LE021,1,1978/01/10,2.04,B
08LE021,1,1978/01/11,2.07,B
08LE021,1,1978/01/12,2.1,B
08LE021,1,1978/01/13,2.04,B
08LE021,1,1978/01/14,1.98,B
08LE021,1,1978/01/15,1.9,B
08LE021,1,1978/01/16,1.9,B
08LE021,1,1978/01/17,1.9,B
08LE021,1,1978/01/18,1.88,B
08LE021,1,1978/01/19,1.88,B
08LE021,1,1978/01/20,1.98,B
08LE021,1,1978/01/21,2.18,B
08LE021,1,1978/01/22,2.32,B
08LE021,1,1978/01/23,2.41,B
08LE021,1,1978/01/24,2.41,B
08LE021,1,1978/01/25,2.35,B
08LE021,1,1978/01/26,2.29,B
08LE021,1,1978/01/27,2.28,B
08LE021,1,1978/01/28,2.27,B
08LE021,1,1978/01/29,2.25,B
08LE021,1,1978/01/30,2.21,B
08LE021,1,1978/01/31,2.12,B
08LE021,1,1978/02/01,1.76,B
08LE021,1,1978/02/02,1.59,B
08LE021,1,1978/02/03,1.39,B
08LE021,1,1978/02/04,1.44,B
08LE021,1,1978/02/05,1.59,B
08LE021,1,1978/02/06,1.78,B
08LE021,1,1978/02/07,2.04,B
08LE021,1,1978/02/08,2.41,B
08LE021,1,1978/02/09,2.69,B
08LE021,1,1978/02/10,2.55,B
08LE021,1,1978/02/11,2.44,B
08LE021,1,1978/02/12,2.41,
08LE021,1,1978/02/13,2.26,
08LE021,1,1978/02/14,2.18,
08LE021,1,1978/02/15,2.27,E
08LE021,1,1978/02/16,2.44,E
08LE021,1,1978/02/17,2.46,E
08LE021,1,1978/02/18,2.41,E
08LE021,1,1978/02/19,2.46,E
08LE021,1,1978/02/20,2.41,E
08LE021,1,1978/02/21,2.55,E
08LE021,1,1978/02/22,2.72,
08LE021,1,1978/02/23,2.86,
08LE021,1,1978/02/24,2.97,
08LE021,1,1978/02/25,2.81,
08LE021,1,1978/02/26,2.72,
08LE021,1,1978/02/27,2.63,
08LE021,1,1978/02/28,2.6,
08LE021,1,1978/03/01,2.53,
08LE021,1,1978/03/02,2.44,
08LE021,1,1978/03/03,2.42,
08LE021,1,1978/03/04,2.45,
08LE021,1,1978/03/05,2.51,
08LE021,1,1978/03/06,2.51,
08LE021,1,1978/03/07,2.65,
08LE021,1,1978/03/08,2.72,
08LE021,1,1978/03/09,2.94,
08LE021,1,1978/03/10,2.97,
08LE021,1,1978/03/11,3,
08LE021,1,1978/03/12,3.03,
08LE021,1,1978/03/13,3.03,
08LE021,1,1978/03/14,2.97,
08LE021,1,1978/03/15,2.92,
08LE021,1,1978/03/16,2.94,
08LE021,1,1978/03/17,3.03,
08LE021,1,1978/03/18,3.17,
08LE021,1,1978/03/19,3.43,
08LE021,1,1978/03/20,3.6,
08LE021,1,1978/03/21,3.79,
08LE021,1,1978/03/22,3.94,
08LE021,1,1978/03/23,4.19,
08LE021,1,1978/03/24,5.13,
08LE021,1,1978/03/25,5.49,
08LE021,1,1978/03/26,5.55,
08LE021,1,1978/03/27,5.55,
08LE021,1,1978/03/28,5.61,
08LE021,1,1978/03/29,6.26,
08LE021,1,1978/03/30,6.88,
08LE021,1,1978/03/31,6.77,
08LE021,1,1978/04/01,6.14,
08LE021,1,1978/04/02,5.78,
08LE021,1,1978/04/03,5.49,
08LE021,1,1978/04/04,5.24,
08LE021,1,1978/04/05,5.27,
08LE021,1,1978/04/06,5.04,
08LE021,1,1978/04/07,4.73,
08LE021,1,1978/04/08,4.7,
08LE021,1,1978/04/09,4.64,
08LE021,1,1978/04/10,4.59,
08LE021,1,1978/04/11,4.7,
08LE021,1,1978/04/12,4.81,
08LE021,1,1978/04/13,4.79,
08LE021,1,1978/04/14,5.47,
08LE021,1,1978/04/15,5.32,
08LE021,1,1978/04/16,5.04,
08LE021,1,1978/04/17,4.98,
08LE021,1,1978/04/18,4.93,
08LE021,1,1978/04/19,4.93,
08LE021,1,1978/04/20,5.72,
08LE021,1,1978/04/21,7.08,
08LE021,1,1978/04/22,7.22,
08LE021,1,1978/04/23,7.08,
08LE021,1,1978/04/24,7.11,
08LE021,1,1978/04/25,7.45,
08LE021,1,1978/04/26,9.15,
08LE021,1,1978/04/27,11.9,
08LE021,1,1978/04/28,17,
08LE021,1,1978/04/29,21.9,
08LE021,1,1978/04/30,20.8,
08LE021,1,1978/05/01,20.5,
08LE021,1,1978/05/02,22.9,
08LE021,1,1978/05/03,23.8,
08LE021,1,1978/05/04,21.4,
08LE021,1,1978/05/05,19.5,
08LE021,1,1978/05/06,18.7,
08LE021,1,1978/05/07,18.8,
08LE021,1,1978/05/08,20,
08LE021,1,1978/05/09,23,
08LE021,1,1978/05/10,25.8,
08LE021,1,1978/05/11,24.4,
08LE021,1,1978/05/12,22.8,
08LE021,1,1978/05/13,22.3,
08LE021,1,1978/05/14,26.7,
08LE021,1,1978/05/15,29.4,
08LE021,1,1978/05/16,28.3,
08LE021,1,1978/05/17,30.9,
08LE021,1,1978/05/18,31.4,
08LE021,1,1978/05/19,32,
08LE021,1,1978/05/20,34.3,
08LE021,1,1978/05/21,36.5,
08LE021,1,1978/05/22,34,
08LE021,1,1978/05/23,29.7,
08LE021,1,1978/05/24,27.4,
08LE021,1,1978/05/25,25.8,
08LE021,1,1978/05/26,24.1,
08LE021,1,1978/05/27,23.6,
08LE021,1,1978/05/28,24.5,
08LE021,1,1978/05/29,22.9,
08LE021,1,1978/05/30,21.3,
08LE021,1,1978/05/31,21.9,
08LE021,1,1978/06/01,23,
08LE021,1,1978/06/02,23.9,
08LE021,1,1978/06/03,25.3,
08LE021,1,1978/06/04,26.2,
08LE021,1,1978/06/05,26.7,
08LE021,1,1978/06/06,26.4,
08LE021,1,1978/06/07,25,
08LE021,1,1978/06/08,23.8,
08LE021,1,1978/06/09,22.7,
08LE021,1,1978/06/10,21.4,
08LE021,1,1978/06/11,18.9,
08LE021,1,1978/06/12,17.4,
08LE021,1,1978/06/13,17.3,
08LE021,1,1978/06/14,16.2,
08LE021,1,1978/06/15,15.3,
08LE021,1,1978/06/16,15.2,
08LE021,1,1978/06/17,14,
08LE021,1,1978/06/18,13,
08LE021,1,1978/06/19,11.9,
08LE021,1,1978/06/20,10.8,
08LE021,1,1978/06/21,9.83,
08LE021,1,1978/06/22,8.86,
08LE021,1,1978/06/23,8.47,
08LE021,1,1978/06/24,7.99,
08LE021,1,1978/06/25,7.99,
08LE021,1,1978/06/26,7.84,
08LE021,1,1978/06/27,7.19,
08LE021,1,1978/06/28,6.43,
08LE021,1,1978/06/29,5.92,
08LE021,1,1978/06/30,5.64,
08LE021,1,1978/07/01,5.78,
08LE021,1,1978/07/02,5.55,
08LE021,1,1978/07/03,5.15,
08LE021,1,1978/07/04,4.67,
08LE021,1,1978/07/05,4.33,
08LE021,1,1978/07/06,4.13,
08LE021,1,1978/07/07,4.02,
08LE021,1,1978/07/08,3.91,
08LE021,1,1978/07/09,4.02,
08LE021,1,1978/07/10,4.13,
08LE021,1,1978/07/11,4.39,
08LE021,1,1978/07/12,4.53,
08LE021,1,1978/07/13,4.33,
08LE021,1,1978/07/14,4.02,
08LE021,1,1978/07/15,3.71,
08LE021,1,1978/07/16,3.57,
08LE021,1,1978/07/17,3.94,
08LE021,1,1978/07/18,3.82,
08LE021,1,1978/07/19,3.51,
08LE021,1,1978/07/20,3.34,
08LE021,1,1978/07/21,3.09,
08LE021,1,1978/07/22,2.92,
08LE021,1,1978/07/23,2.76,
08LE021,1,1978/07/24,2.65,
08LE021,1,1978/07/25,2.49,
08LE021,1,1978/07/26,2.36,
08LE021,1,1978/07/27,2.51,
08LE021,1,1978/07/28,2.5,
08LE021,1,1978/07/29,2.41,
08LE021,1,1978/07/30,2.31,
08LE021,1,1978/07/31,2.22,
08LE021,1,1978/08/01,2.14,
08LE021,1,1978/08/02,2.09,
08LE021,1,1978/08/03,2.05,
08LE021,1,1978/08/04,2.02,
08LE021,1,1978/08/05,2,
08LE021,1,1978/08/06,1.98,
08LE021,1,1978/08/07,1.92,
08LE021,1,1978/08/08,1.85,
08LE021,1,1978/08/09,1.78,
08LE021,1,1978/08/10,1.74,
08LE021,1,1978/08/11,1.78,
08LE021,1,1978/08/12,1.92,
08LE021,1,1978/08/13,2,
08LE021,1,1978/08/14,1.95,
08LE021,1,1978/08/15,1.96,
08LE021,1,1978/08/16,2.2,
08LE021,1,1978/08/17,2.21,
08LE021,1,1978/08/18,2.21,
08LE021,1,1978/08/19,2.22,
08LE021,1,1978/08/20,2.41,
08LE021,1,1978/08/21,2.49,
08LE021,1,1978/08/22,2.36,
08LE021,1,1978/08/23,2.31,
08LE021,1,1978/08/24,2.31,
08LE021,1,1978/08/25,2.48,
08LE021,1,1978/08/26,2.45,
08LE021,1,1978/08/27,2.32,
08LE021,1,1978/08/28,2.26,
08LE021,1,1978/08/29,2.2,
08LE021,1,1978/08/30,2.15,
08LE021,1,1978/08/31,2.21,
08LE021,1,1978/09/01,2.34,
08LE021,1,1978/09/02,2.41,
08LE021,1,1978/09/03,2.36,
08LE021,1,1978/09/04,2.37,
08LE021,1,1978/09/05,2.5,
08LE021,1,1978/09/06,2.74,
08LE021,1,1978/09/07,2.97,
08LE021,1,1978/09/08,2.97,
08LE021,1,1978/09/09,3.03,
08LE021,1,1978/09/10,3.03,
08LE021,1,1978/09/11,3.11,
08LE021,1,1978/09/12,2.86,
08LE021,1,1978/09/13,2.7,
08LE021,1,1978/09/14,2.59,
08LE021,1,1978/09/15,2.62,
08LE021,1,1978/09/16,2.78,
08LE021,1,1978/09/17,2.76,
08LE021,1,1978/09/18,2.62,
08LE021,1,1978/09/19,2.52,
08LE021,1,1978/09/20,2.49,
08LE021,1,1978/09/21,2.51,
08LE021,1,1978/09/22,2.61,
08LE021,1,1978/09/23,2.66,
08LE021,1,1978/09/24,2.58,
08LE021,1,1978/09/25,2.49,
08LE021,1,1978/09/26,2.44,
08LE021,1,1978/09/27,2.58,
08LE021,1,1978/09/28,2.63,
08LE021,1,1978/09/29,2.55,
08LE021,1,1978/09/30,2.47,
08LE021,1,1978/10/01,2.43,
08LE021,1,1978/10/02,2.36,
08LE021,1,1978/10/03,2.38,
08LE021,1,1978/10/04,2.36,
08LE021,1,1978/10/05,2.34,
08LE021,1,1978/10/06,2.35,
08LE021,1,1978/10/07,2.34,
08LE021,1,1978/10/08,2.33,
08LE021,1,1978/10/09,2.28,
08LE021,1,1978/10/10,2.27,
08LE021,1,1978/10/11,2.27,
08LE021,1,1978/10/12,2.25,
08LE021,1,1978/10/13,2.23,
08LE021,1,1978/10/14,2.22,
08LE021,1,1978/10/15,2.21,
08LE021,1,1978/10/16,2.24,
08LE021,1,1978/10/17,2.21,
08LE021,1,1978/10/18,2.2,
08LE021,1,1978/10/19,2.17,
08LE021,1,1978/10/20,2.17,
08LE021,1,1978/10/21,2.17,
08LE021,1,1978/10/22,2.18,
08LE021,1,1978/10/23,2.24,
08LE021,1,1978/10/24,2.89,
08LE021,1,1978/10/25,3.06,
08LE021,1,1978/10/26,2.82,
08LE021,1,1978/10/27,2.72,
08LE021,1,1978/10/28,2.66,
08LE021,1,1978/10/29,2.68,
08LE021,1,1978/10/30,2.61,
08LE021,1,1978/10/31,2.56,
08LE021,1,1978/11/01,2.52,
08LE021,1,1978/11/02,2.46,
08LE021,1,1978/11/03,2.53,
08LE021,1,1978/11/04,2.86,
08LE021,1,1978/11/05,2.81,
08LE021,1,1978/11/06,2.69,
08LE021,1,1978/11/07,2.66,
08LE021,1,1978/11/08,2.83,
08LE021,1,1978/11/09,2.94,
08LE021,1,1978/11/10,2.7,
08LE021,1,1978/11/11,2.38,B
08LE021,1,1978/11/12,2.24,B
08LE021,1,1978/11/13,2.17,B
08LE021,1,1978/11/14,2.02,B
08LE021,1,1978/11/15,1.93,B
08LE021,1,1978/11/16,1.88,B
08LE021,1,1978/11/17,1.81,B
08LE021,1,1978/11/18,1.7,B
08LE021,1,1978/11/19,1.59,B
08LE021,1,1978/11/20,1.33,B
08LE021,1,1978/11/21,1.42,B
08LE021,1,1978/11/22,1.59,B
08LE021,1,1978/11/23,1.76,B
08LE021,1,1978/11/24,1.98,B
08LE021,1,1978/11/25,2.24,B
08LE021,1,1978/11/26,2.25,B
08LE021,1,1978/11/27,2.25,B
08LE021,1,1978/11/28,2.25,B
08LE021,1,1978/11/29,2.25,B
08LE021,1,1978/11/30,2.27,B
08LE021,1,1978/12/01,2.32,B
08LE021,1,1978/12/02,2.48,B
08LE021,1,1978/12/03,2.35,B
08LE021,1,1978/12/04,2.24,B
08LE021,1,1978/12/05,1.87,B
08LE021,1,1978/12/06,1.64,B
08LE021,1,1978/12/07,1.54,B
08LE021,1,1978/12/08,1.64,B
08LE021,1,1978/12/09,1.93,B
08LE021,1,1978/12/10,2.18,B
08LE021,1,1978/12/11,2.15,B
08LE021,1,1978/12/12,2.15,B
08LE021,1,1978/12/13,2.17,B
08LE021,1,1978/12/14,2.18,B
08LE021,1,1978/12/15,2.12,B
08LE021,1,1978/12/16,2.07,B
08LE021,1,1978/12/17,2.05,B
08LE021,1,1978/12/18,2.04,B
08LE021,1,1978/12/19,2.04,B
08LE021,1,1978/12/20,2.03,B
08LE021,1,1978/12/21,2.01,B
08LE021,1,1978/12/22,1.98,B
08LE021,1,1978/12/23,1.97,B
08LE021,1,1978/12/24,1.94,B
08LE021,1,1978/12/25,1.88,B
08LE021,1,1978/12/26,1.84,B
08LE021,1,1978/12/27,1.76,B
08LE021,1,1978/12/28,1.61,B
08LE021,1,1978/12/29,1.44,B
08LE021,1,1978/12/30,1.3,B
08LE021,1,1978/12/31,1.13,B
08LE021,1,1979/01/01,1.13,B
08LE021,1,1979/01/02,1.15,B
08LE021,1,1979/01/03,1.15,B
08LE021,1,1979/01/04,1.16,B
08LE021,1,1979/01/05,1.18,B
08LE021,1,1979/01/06,1.19,B
08LE021,1,1979/01/07,1.2,B
08LE021,1,1979/01/08,1.22,B
08LE021,1,1979/01/09,1.23,B
08LE021,1,1979/01/10,1.24,B
08LE021,1,1979/01/11,1.25,B
08LE021,1,1979/01/12,1.27,B
08LE021,1,1979/01/13,1.29,B
08LE021,1,1979/01/14,1.31,B
08LE021,1,1979/01/15,1.33,B
08LE021,1,1979/01/16,1.35,B
08LE021,1,1979/01/17,1.37,B
08LE021,1,1979/01/18,1.4,B
08LE021,1,1979/01/19,1.42,B
08LE021,1,1979/01/20,1.43,B
08LE021,1,1979/01/21,1.46,B
08LE021,1,1979/01/22,1.48,B
08LE021,1,1979/01/23,1.5,B
08LE021,1,1979/01/24,1.51,B
08LE021,1,1979/01/25,1.53,B
08LE021,1,1979/01/26,1.53,B
08LE021,1,1979/01/27,1.54,B
08LE021,1,1979/01/28,1.56,B
08LE021,1,1979/01/29,1.57,B
08LE021,1,1979/01/30,1.58,B
08LE021,1,1979/01/31,1.59,B
08LE021,1,1979/02/01,1.59,B
08LE021,1,1979/02/02,1.6,B
08LE021,1,1979/02/03,1.61,B
08LE021,1,1979/02/04,1.62,B
08LE021,1,1979/02/05,1.63,B
08LE021,1,1979/02/06,1.64,B
08LE021,1,1979/02/07,1.65,B
08LE021,1,1979/02/08,1.67,B
08LE021,1,1979/02/09,1.68,B
08LE021,1,1979/02/10,1.69,B
08LE021,1,1979/02/11,1.7,B
08LE021,1,1979/02/12,1.7,B
08LE021,1,1979/02/13,1.72,B
08LE021,1,1979/02/14,1.74,B
08LE021,1,1979/02/15,1.75,B
08LE021,1,1979/02/16,1.77,B
08LE021,1,1979/02/17,1.81,B
08LE021,1,1979/02/18,1.87,B
08LE021,1,1979/02/19,1.95,B
08LE021,1,1979/02/20,2,B
08LE021,1,1979/02/21,2.07,B
08LE021,1,1979/02/22,2.14,B
08LE021,1,1979/02/23,2.21,B
08LE021,1,1979/02/24,2.27,B
08LE021,1,1979/02/25,2.32,B
08LE021,1,1979/02/26,2.38,B
08LE021,1,1979/02/27,2.48,B
08LE021,1,1979/02/28,2.55,B
08LE021,1,1979/03/01,2.65,B
08LE021,1,1979/03/02,2.71,B
08LE021,1,1979/03/03,2.78,B
08LE021,1,1979/03/04,2.83,B
08LE021,1,1979/03/05,3.11,B
08LE021,1,1979/03/06,3.34,B
08LE021,1,1979/03/07,3.43,B
08LE021,1,1979/03/08,3.37,B
08LE021,1,1979/03/09,3.34,B
08LE021,1,1979/03/10,3.28,B
08LE021,1,1979/03/11,3.26,B
08LE021,1,1979/03/12,3.2,B
08LE021,1,1979/03/13,3.17,B
08LE021,1,1979/03/14,3.14,
08LE021,1,1979/03/15,3.14,
08LE021,1,1979/03/16,3.23,
08LE021,1,1979/03/17,3.23,
08LE021,1,1979/03/18,3.14,
08LE021,1,1979/03/19,3.06,
08LE021,1,1979/03/20,2.97,
08LE021,1,1979/03/21,2.92,
08LE021,1,1979/03/22,2.86,
08LE021,1,1979/03/23,2.83,
08LE021,1,1979/03/24,2.89,
08LE021,1,1979/03/25,2.86,
08LE021,1,1979/03/26,2.79,
08LE021,1,1979/03/27,2.7,
08LE021,1,1979/03/28,2.6,
08LE021,1,1979/03/29,2.53,
08LE021,1,1979/03/30,2.5,
08LE021,1,1979/03/31,2.44,
08LE021,1,1979/04/01,2.4,
08LE021,1,1979/04/02,2.37,
08LE021,1,1979/04/03,2.33,
08LE021,1,1979/04/04,2.38,
08LE021,1,1979/04/05,2.43,
08LE021,1,1979/04/06,2.53,
08LE021,1,1979/04/07,2.58,
08LE021,1,1979/04/08,2.6,
08LE021,1,1979/04/09,2.54,
08LE021,1,1979/04/10,2.49,
08LE021,1,1979/04/11,2.47,
08LE021,1,1979/04/12,2.5,
08LE021,1,1979/04/13,2.59,
08LE021,1,1979/04/14,2.58,
08LE021,1,1979/04/15,2.53,
08LE021,1,1979/04/16,2.63,
08LE021,1,1979/04/17,2.89,
08LE021,1,1979/04/18,2.94,
08LE021,1,1979/04/19,2.83,
08LE021,1,1979/04/20,2.72,
08LE021,1,1979/04/21,2.66,
08LE021,1,1979/04/22,2.64,
08LE021,1,1979/04/23,2.66,
08LE021,1,1979/04/24,2.75,
08LE021,1,1979/04/25,2.86,
08LE021,1,1979/04/26,3.14,
08LE021,1,1979/04/27,3.74,
08LE021,1,1979/04/28,4.84,
08LE021,1,1979/04/29,6.51,
08LE021,1,1979/04/30,8.64,
08LE021,1,1979/05/01,11.1,
08LE021,1,1979/05/02,12.6,
08LE021,1,1979/05/03,12.6,
08LE021,1,1979/05/04,16.9,
08LE021,1,1979/05/05,18.6,
08LE021,1,1979/05/06,18.7,
08LE021,1,1979/05/07,19.1,
08LE021,1,1979/05/08,18,
08LE021,1,1979/05/09,16.9,
08LE021,1,1979/05/10,16.2,
08LE021,1,1979/05/11,15.7,
08LE021,1,1979/05/12,16,
08LE021,1,1979/05/13,15.4,
08LE021,1,1979/05/14,15.9,
08LE021,1,1979/05/15,16.4,
08LE021,1,1979/05/16,17.4,
08LE021,1,1979/05/17,16.9,
08LE021,1,1979/05/18,17,
08LE021,1,1979/05/19,15.8,
08LE021,1,1979/05/20,14.9,
08LE021,1,1979/05/21,13.9,
08LE021,1,1979/05/22,13.5,
08LE021,1,1979/05/23,14.3,
08LE021,1,1979/05/24,14.1,
08LE021,1,1979/05/25,13.5,
08LE021,1,1979/05/26,13.5,
08LE021,1,1979/05/27,13.1,
08LE021,1,1979/05/28,12.1,
08LE021,1,1979/05/29,11.4,
08LE021,1,1979/05/30,10.7,
08LE021,1,1979/05/31,9.88,
08LE021,1,1979/06/01,9.23,
08LE021,1,1979/06/02,8.67,
08LE021,1,1979/06/03,8.16,
08LE021,1,1979/06/04,7.76,
08LE021,1,1979/06/05,7.76,
08LE021,1,1979/06/06,8.5,
08LE021,1,1979/06/07,8.21,
08LE021,1,1979/06/08,7.36,
08LE021,1,1979/06/09,6.68,
08LE021,1,1979/06/10,6.12,
08LE021,1,1979/06/11,5.61,
08LE021,1,1979/06/12,5.13,
08LE021,1,1979/06/13,4.7,
08LE021,1,1979/06/14,4.47,
08LE021,1,1979/06/15,4.3,
08LE021,1,1979/06/16,4.02,
08LE021,1,1979/06/17,3.79,
08LE021,1,1979/06/18,3.65,
08LE021,1,1979/06/19,3.45,E
08LE021,1,1979/06/20,3.26,E
08LE021,1,1979/06/21,3.06,E
08LE021,1,1979/06/22,2.86,E
08LE021,1,1979/06/23,2.66,E
08LE021,1,1979/06/24,2.46,E
08LE021,1,1979/06/25,2.27,E
08LE021,1,1979/06/26,2.07,E
08LE021,1,1979/06/27,1.93,
08LE021,1,1979/06/28,1.76,
08LE021,1,1979/06/29,1.7,
08LE021,1,1979/06/30,1.57,
08LE021,1,1979/07/01,1.8,
08LE021,1,1979/07/02,1.98,
08LE021,1,1979/07/03,1.95,
08LE021,1,1979/07/04,1.78,
08LE021,1,1979/07/05,1.74,
08LE021,1,1979/07/06,1.7,
08LE021,1,1979/07/07,1.66,
08LE021,1,1979/07/08,1.72,
08LE021,1,1979/07/09,1.7,
08LE021,1,1979/07/10,1.64,
08LE021,1,1979/07/11,1.67,
08LE021,1,1979/07/12,1.54,
08LE021,1,1979/07/13,1.53,
08LE021,1,1979/07/14,1.49,
08LE021,1,1979/07/15,1.42,
08LE021,1,1979/07/16,1.34,
08LE021,1,1979/07/17,1.27,
08LE021,1,1979/07/18,1.27,
08LE021,1,1979/07/19,1.16,
08LE021,1,1979/07/20,1.04,
08LE021,1,1979/07/21,0.985,
08LE021,1,1979/07/22,0.909,
08LE021,1,1979/07/23,0.872,
08LE021,1,1979/07/24,0.892,
08LE021,1,1979/07/25,0.779,
08LE021,1,1979/07/26,0.753,
08LE021,1,1979/07/27,0.745,
08LE021,1,1979/07/28,0.716,
08LE021,1,1979/07/29,0.694,
08LE021,1,1979/07/30,0.671,
08LE021,1,1979/07/31,0.663,
08LE021,1,1979/08/01,0.663,
08LE021,1,1979/08/02,0.643,
08LE021,1,1979/08/03,0.651,
08LE021,1,1979/08/04,0.665,
08LE021,1,1979/08/05,0.646,
08LE021,1,1979/08/06,0.631,
08LE021,1,1979/08/07,0.609,
08LE021,1,1979/08/08,0.623,
08LE021,1,1979/08/09,0.589,
08LE021,1,1979/08/10,0.597,
08LE021,1,1979/08/11,0.564,
08LE021,1,1979/08/12,0.549,
08LE021,1,1979/08/13,0.558,
08LE021,1,1979/08/14,0.535,
08LE021,1,1979/08/15,0.575,
08LE021,1,1979/08/16,0.654,
08LE021,1,1979/08/17,0.674,
